datetime,outdoor_temperature_deg_celsius,relative_humidity_per_cent,wind_speed_m_per_s,diffuse_horizontal_radiation_Wh_per_m2,direct_normal_radiation_Wh_per_m2,ZONE+00_+00_+00:Zone Operative Temperature [C](Hourly),heating_J,cooling_J,heating_kWh,cooling_kWh,internal_gains_kWh,infiltration_energy_kWh,ventilation_energy_kWh,inside_conduction_energy_kWh,windows_energy_constant_temperature_kWh
2020-03-30 21:00:00,9.96,69.0,1.38,0.0,0.0,17.196156970231037,0.0,0.0,0.0,0.0,0.0,-1.491645353766969,0.0,1.4258296402395751,0.0658157135273938
2020-03-30 22:00:00,8.55,67.0,1.45,0.0,0.0,17.058409709049933,0.0,0.0,0.0,0.0,0.0,-1.9745099847120435,0.0,2.0086896602988253,-0.03417967558678181
2020-03-30 23:00:00,7.66,70.0,1.45,0.0,0.0,16.939757397404975,0.0,0.0,0.0,0.0,0.0,-2.0583561509167363,0.0,2.537642576675571,-0.4792864257588345
2020-03-31 00:00:00,6.77,70.0,1.52,0.0,0.0,16.837208138446407,0.0,0.0,0.0,0.0,0.0,-2.238361356036609,0.0,2.9710209223501205,-0.7326595663135116
2020-03-31 01:00:00,6.37,75.0,1.45,0.0,0.0,16.75205949641948,0.0,0.0,0.0,0.0,0.0,-2.130478996655003,0.0,3.2579504612720793,-1.1274714646170763
2020-03-31 02:00:00,6.05,73.0,1.31,0.0,0.0,16.677155712855054,0.0,0.0,0.0,0.0,0.0,-2.224232909987901,0.0,3.438884717084054,-1.2146518070961534
2020-03-31 03:00:00,5.4,75.0,1.38,0.0,0.0,16.59868991649489,0.0,0.0,0.0,0.0,0.0,-2.3246355636046943,0.0,3.579293141372174,-1.2546575777674795
2020-03-31 04:00:00,4.95,76.0,2.0,0.0,0.0,16.51658499062392,0.0,0.0,0.0,0.0,0.0,-2.3855061539485076,0.0,3.7062519767322857,-1.320745822783778
2020-03-31 05:00:00,5.29,80.0,2.55,0.0,0.0,16.4485798128562,0.0,0.0,0.0,0.0,0.0,-2.1224877677843383,0.0,3.7764032969187653,-1.653915529134427
2020-03-31 06:00:00,6.15,83.0,2.97,0.0,0.0,16.40561094495935,0.0,0.0,0.0,0.0,0.0,-1.7544478120983522,0.0,3.737412796279409,-1.9829649841810568
2020-03-31 07:00:00,7.82,76.0,3.1,79.4,432.35,16.50321673034924,0.0,0.0,0.0,0.0,0.0,-1.4308012170852982,0.0,-2.6567251499864195,4.0875263670717175
2020-03-31 08:00:00,9.13,75.0,4.0,108.35,576.21,16.586198279278012,0.0,0.0,0.0,0.0,0.0,-1.0946956351607926,0.0,-2.872584127283293,3.9672797624440856
2020-03-31 09:00:00,10.64,73.0,4.48,133.75,638.49,16.65270621923522,0.0,0.0,0.0,0.0,0.0,-0.734978507712337,0.0,-2.1680621759021346,2.9030406836144715
2020-03-31 10:00:00,11.99,70.0,4.69,151.35,673.28,16.708153891556123,0.0,0.0,0.0,0.0,0.0,-0.4847770113904065,0.0,-1.99792822648855,2.4827052378789567
2020-03-31 11:00:00,13.24,71.0,4.83,160.8,718.31,16.8111252993599,0.0,0.0,0.0,0.0,0.0,-0.12277998670172005,0.0,-4.344887257538455,4.467667244240175
2020-03-31 12:00:00,14.31,67.0,5.1,144.8,763.68,16.95474012016489,0.0,0.0,0.0,0.0,0.0,-0.061778575117247915,0.0,-7.629347707554299,7.691126282671546
2020-03-31 13:00:00,15.05,64.0,5.31,150.15,631.53,17.103537101093387,0.0,0.0,0.0,0.0,0.0,-0.06973705758248741,0.0,-9.395814458542787,9.465551516125275
2020-03-31 14:00:00,14.81,64.0,5.52,134.7,346.72,17.181503140478625,0.0,0.0,0.0,0.0,0.0,-0.27342477363110623,0.0,-6.91865206019393,7.192076833825036
2020-03-31 15:00:00,14.24,60.0,5.38,102.0,509.98,17.27815838636073,0.0,0.0,0.0,0.0,0.0,-0.716917885856888,0.0,-9.382454830469802,10.099372716326691
2020-03-31 16:00:00,13.83,62.0,5.17,61.7,490.44,17.33503523070427,0.0,0.0,0.0,0.0,0.0,-0.7527911616402779,0.0,-8.805294456420773,9.558085618061051
2020-03-31 17:00:00,13.07,62.0,4.41,29.05,325.16,17.319924651946646,0.0,0.0,0.0,0.0,0.0,-0.9894781224803227,0.0,-5.594446053693945,6.583924176174268
2020-03-31 18:00:00,11.84,64.0,4.34,0.0,0.0,17.187211224159896,0.0,0.0,0.0,0.0,0.0,-1.2734973408615697,0.0,1.184637775420795,0.08885956544077467
2020-03-31 19:00:00,10.12,67.0,4.34,0.0,0.0,17.061434684581627,0.0,0.0,0.0,0.0,0.0,-1.6655441084310547,0.0,1.4808848460328115,0.18465926239824326
2020-03-31 20:00:00,9.36,68.0,4.28,0.0,0.0,16.94120287209864,0.0,0.0,0.0,0.0,0.0,-1.7638301256890005,0.0,1.8922048769198152,-0.12837475123081465
2020-03-31 21:00:00,8.69,69.0,4.34,0.0,0.0,16.837989463297774,0.0,0.0,0.0,0.0,0.0,-1.840275329429106,0.0,2.3134478069621864,-0.47317247753308034
2020-03-31 22:00:00,8.07,71.0,4.34,0.0,0.0,16.75121628634426,0.0,0.0,0.0,0.0,0.0,-1.887115433437203,0.0,2.6430555275248833,-0.7559400940876804
2020-03-31 23:00:00,7.44,70.0,4.34,0.0,0.0,16.67184172779651,0.0,0.0,0.0,0.0,0.0,-2.039465574810767,0.0,2.8769053855045588,-0.8374398106937919
2020-04-01 00:00:00,6.9,71.0,4.28,0.0,0.0,16.56037401501346,0.0,0.0,0.0,0.0,0.0,-2.074407369153012,0.0,3.053162135408218,-0.9787547662552059
2020-04-01 01:00:00,6.32,72.0,4.21,0.0,0.0,16.43906119773351,0.0,0.0,0.0,0.0,0.0,-2.1270951431989302,0.0,3.3928504138406113,-1.265755270641681
2020-04-01 02:00:00,5.79,70.0,4.14,0.0,0.0,16.328498577350448,0.0,0.0,0.0,0.0,0.0,-2.246175031651737,0.0,3.7610694172241663,-1.5148943855724295
2020-04-01 03:00:00,5.27,72.0,4.0,0.0,0.0,16.23033733711101,0.0,0.0,0.0,0.0,0.0,-2.2637303588205473,0.0,4.0513838026027615,-1.7876534437822142
2020-04-01 04:00:00,4.73,74.0,3.93,0.0,0.0,16.136929781748528,0.0,0.0,0.0,0.0,0.0,-2.3120159568160936,0.0,4.259387383509343,-1.9473714266932491
2020-04-01 05:00:00,4.27,74.0,3.79,0.0,0.0,16.04421294320012,0.0,0.0,0.0,0.0,0.0,-2.394788476268926,0.0,4.420872003678174,-2.026083527409248
2020-04-01 06:00:00,3.88,74.0,3.66,44.8,355.45,15.958680531635393,0.0,0.0,0.0,0.0,0.0,-2.45595856707292,0.0,4.152316138403445,-1.696357571330525
2020-04-01 07:00:00,4.58,72.0,3.72,90.0,473.89,19.41695301354951,165312891.01323125,0.0,45.92024750367535,0.0,0.0,-3.6455122665995217,-0.6859370500430433,-2.0921451924116963,-39.49665299462109
2020-04-01 08:00:00,6.13,69.0,3.93,95.65,700.73,19.01133391659343,49160567.29564916,0.0,13.655713137680323,0.0,0.0,-2.9792029803070994,-9.928383216550657,-20.652074648193693,19.90394770737113
2020-04-01 09:00:00,8.29,67.0,3.72,100.9,786.54,19.003650876566432,109957627.22705482,0.0,30.54378534084856,0.0,0.0,-2.414006063652759,-14.666398860527714,-16.66754895514092,3.204168538472832
2020-04-01 10:00:00,10.42,64.0,3.38,106.95,820.88,19.002807006149084,56000469.95991861,0.0,15.555686099977391,0.0,0.0,-1.9626376067841922,-12.13186780146893,-15.47878355586464,14.01760286414037
2020-04-01 11:00:00,12.27,62.0,3.1,120.3,821.75,19.00702467322219,51322802.955143005,0.0,14.25633415420639,0.0,0.0,-1.5654425832056211,-9.939449296679689,-17.143485993433867,14.392043719112786
2020-04-01 12:00:00,13.81,60.0,3.03,108.65,828.08,19.00544947761747,41652483.33629405,0.0,11.57013426008168,0.0,0.0,-1.2189033676833334,-4.455410470325405,-19.40572002694625,13.509899604873308
2020-04-01 13:00:00,15.0,55.0,3.03,110.55,808.32,19.005672568937054,35178944.8169638,0.0,9.771929115823278,0.0,0.0,-1.0512642522560955,-3.582294761559099,-21.11366265064266,15.975292548634576
2020-04-01 14:00:00,15.82,54.0,3.1,106.55,734.65,19.009316279490584,32216185.71711751,0.0,8.948940476977086,0.0,0.0,-0.8236284728654872,-5.885012207009997,-20.816342313367496,18.576042516265893
2020-04-01 15:00:00,16.27,51.0,3.1,80.0,719.67,19.008869942769536,27180827.113984752,0.0,7.550229753884653,0.0,0.0,-0.7776780829281236,-5.124379182368941,-19.887249506631022,18.23907701804343
2020-04-01 16:00:00,16.34,50.0,2.97,67.85,543.54,19.005743434521012,25715857.25232113,0.0,7.143293681200315,0.0,0.0,-0.7399027886635196,-4.863624046048061,-16.98037186206963,15.440605015580896
2020-04-01 17:00:00,15.7,50.0,2.34,32.9,335.69,19.000571055401657,27534559.99711967,0.0,7.648488888088797,0.0,0.0,-0.8878084143282614,-5.580764406530062,-12.468925191440963,11.28900912421049
2020-04-01 18:00:00,13.94,53.0,2.55,0.0,0.0,18.99602860437296,32416985.65544847,0.0,9.004718237624575,0.0,0.0,-1.2985215021501415,-3.920498821198254,-5.183954954509912,1.398257040233732
2020-04-01 19:00:00,12.26,56.0,3.17,0.0,0.0,18.999788153917635,27975284.81354497,0.0,7.7709124482069365,0.0,0.0,-1.7001551406752893,-0.7616951236970918,-5.410265864890578,0.10120368105602218
2020-04-01 20:00:00,11.21,60.0,3.17,0.0,0.0,18.51552809104936,0.0,0.0,0.0,0.0,0.0,-1.7027923210870033,0.0,-5.315862008591754,7.018654329678757
2020-04-01 21:00:00,10.37,65.0,3.03,0.0,0.0,17.868371544395576,0.0,0.0,0.0,0.0,0.0,-1.5404013830578447,0.0,-0.5390470246863368,2.0794484077441817
2020-04-01 22:00:00,9.69,69.0,2.97,0.0,0.0,17.72458624590109,0.0,0.0,0.0,0.0,0.0,-1.6028028067096358,0.0,0.8774574152985987,0.7253453914110372
2020-04-01 23:00:00,9.3,70.0,3.1,0.0,0.0,17.551445058536018,0.0,0.0,0.0,0.0,0.0,-1.6531409186127362,0.0,1.1515776142841103,0.5015633043286258
2020-04-02 00:00:00,9.22,72.0,3.31,0.0,0.0,17.40511093866286,0.0,0.0,0.0,0.0,0.0,-1.5644694892794835,0.0,1.1447134797022565,0.41975600957722703
2020-04-02 01:00:00,9.13,76.0,3.38,0.0,0.0,17.15172822333478,0.0,0.0,0.0,0.0,0.0,-1.396746790200013,0.0,1.831824573827379,-0.43507778362736604
2020-04-02 02:00:00,9.04,76.0,3.31,0.0,0.0,16.97082753865159,0.0,0.0,0.0,0.0,0.0,-1.4080812339736737,0.0,2.647891891173018,-1.2398106571993444
2020-04-02 03:00:00,8.84,77.0,3.17,0.0,0.0,16.876586620626234,0.0,0.0,0.0,0.0,0.0,-1.4521872806812466,0.0,3.0661236348441387,-1.6139363541628922
2020-04-02 04:00:00,8.66,76.0,3.17,0.0,0.0,16.822224100727738,0.0,0.0,0.0,0.0,0.0,-1.549010986682184,0.0,3.2571230454621847,-1.7081120587800007
2020-04-02 05:00:00,8.64,77.0,3.31,0.0,0.0,16.776558874154933,0.0,0.0,0.0,0.0,0.0,-1.5114765551129565,0.0,3.230021397929801,-1.7185448428168444
2020-04-02 06:00:00,8.76,75.0,3.24,44.45,5.72,16.7384719656923,0.0,0.0,0.0,0.0,0.0,-1.517433231347295,0.0,2.6971622374969075,-1.1797290061496126
2020-04-02 07:00:00,9.21,75.0,3.17,65.9,2.56,19.40339996502077,118723606.19931711,0.0,32.97877949981031,0.0,0.0,-2.412274698890527,-0.37037348315055824,1.791594854749131,-31.987726172518354
2020-04-02 08:00:00,9.9,79.0,2.69,170.45,45.9,19.451668478034676,0.0,0.0,0.0,0.0,0.0,-2.09831097307429,0.0,-13.421171481857957,15.519482454932248
2020-04-02 09:00:00,11.02,86.0,2.69,173.75,331.66,19.02398944732813,43293215.35149869,0.0,12.025893153194081,0.0,0.0,-1.5513217755130937,-8.225352988336184,-16.397263828368988,14.148045439024182
2020-04-02 10:00:00,12.09,79.0,3.52,163.55,522.55,19.00006787957731,56059166.59126217,0.0,15.571990719795046,0.0,0.0,-1.6118404732552771,-9.657061292079035,-11.559767488027715,7.2566785335669834
2020-04-02 11:00:00,13.69,69.0,4.14,179.45,583.41,19.00573114600187,31873431.57599542,0.0,8.85373099333206,0.0,0.0,-1.3603549872262328,-7.79319486917455,-13.450206922908801,13.750025785977524
2020-04-02 12:00:00,15.19,51.0,4.28,212.05,299.21,19.00302495553072,30018332.102117825,0.0,8.338425583921618,0.0,0.0,-1.3363869543732583,-3.297537821220523,-13.474372148683793,9.769871340355957
2020-04-02 13:00:00,14.37,85.0,4.83,201.15,153.38,19.001330440922324,30847902.309929453,0.0,8.568861752758181,0.0,0.0,-0.3125203152851848,-3.766286100090962,-12.059512272117976,7.569456934735943
2020-04-02 14:00:00,12.38,81.0,5.31,168.7,129.18,19.00173891529956,35485505.014076844,0.0,9.857084726132456,0.0,0.0,-1.5945284882585888,-10.069888342733284,-11.030684681259029,12.838016786118445
2020-04-02 15:00:00,11.65,67.0,4.28,138.4,244.21,19.005156992293983,33245032.843507603,0.0,9.234731345418778,0.0,0.0,-2.038241802146174,-10.990557827682615,-12.206144396599552,16.000212681009565
2020-04-02 16:00:00,11.23,67.0,4.07,87.6,125.0,19.000165992556344,36364258.87476939,0.0,10.101183020769275,0.0,0.0,-1.7931301866928893,-11.418739159645803,-9.200407122761657,12.311093448331073
2020-04-02 17:00:00,10.16,68.0,4.34,35.4,89.84,18.99858116595369,38078533.14985743,0.0,10.577370319404842,0.0,0.0,-1.967770529756173,-12.780283697024627,-7.328742932844409,11.499426840220366
2020-04-02 18:00:00,9.14,72.0,3.38,0.0,0.0,18.998065307851466,37031855.34175926,0.0,10.286626483822015,0.0,0.0,-2.1661763922960096,-7.056821498921998,-4.8396981672198995,3.7760695746158923
2020-04-02 19:00:00,7.79,77.0,3.52,0.0,0.0,18.999582641901508,33464237.330113128,0.0,9.29562148058698,0.0,0.0,-2.5054700598526254,-1.1944051662170385,-4.978733767002518,-0.6170124875147991
2020-04-02 20:00:00,7.13,77.0,3.59,0.0,0.0,18.42166572759464,0.0,0.0,0.0,0.0,0.0,-2.4982378229432323,0.0,-5.056800995729012,7.555038818672244
2020-04-02 21:00:00,6.55,79.0,3.17,0.0,0.0,18.02951447539629,0.0,0.0,0.0,0.0,0.0,-2.492723935488677,0.0,0.287343377046275,2.205380558442402
2020-04-02 22:00:00,5.88,85.0,2.76,0.0,0.0,17.723037342431095,0.0,0.0,0.0,0.0,0.0,-2.4531868263792687,0.0,1.0060440678304496,1.447142758548819
2020-04-02 23:00:00,5.31,87.0,2.62,0.0,0.0,17.19383077825156,0.0,0.0,0.0,0.0,0.0,-2.379957618913421,0.0,1.5081506131690021,0.8718070057444189
2020-04-03 00:00:00,4.67,90.0,2.55,0.0,0.0,16.863405203043023,0.0,0.0,0.0,0.0,0.0,-2.395614311741812,0.0,3.3761417771884306,-0.9805274654466185
2020-04-03 01:00:00,4.07,92.0,2.34,0.0,0.0,16.675027739774634,0.0,0.0,0.0,0.0,0.0,-2.4789023449842613,0.0,4.330452302543458,-1.8515499575591967
2020-04-03 02:00:00,3.64,91.0,2.28,0.0,0.0,16.550580854369453,0.0,0.0,0.0,0.0,0.0,-2.58471509400304,0.0,4.594415567620965,-2.009700473617925
2020-04-03 03:00:00,3.36,91.0,2.28,0.0,0.0,16.44541873753225,0.0,0.0,0.0,0.0,0.0,-2.60802207988261,0.0,4.832183785219204,-2.224161705336594
2020-04-03 04:00:00,3.31,94.0,2.34,0.0,0.0,16.350543223100605,0.0,0.0,0.0,0.0,0.0,-2.4999644687993667,0.0,4.944334470305666,-2.4443700015062992
2020-04-03 05:00:00,3.19,95.0,2.48,0.0,0.0,16.260250351031477,0.0,0.0,0.0,0.0,0.0,-2.4909721372613274,0.0,5.014267646398257,-2.5232955091369296
2020-04-03 06:00:00,3.41,95.0,2.62,48.9,403.63,16.19090583271709,0.0,0.0,0.0,0.0,0.0,-2.4013643910091385,0.0,4.449865555735306,-2.0485011647261673
2020-04-03 07:00:00,4.08,86.0,2.69,88.55,508.35,19.393766256372885,149838550.5964996,0.0,41.62181961013878,0.0,0.0,-3.6292650198370042,-0.6842228578139415,-2.059675748462091,-35.248655984025746
2020-04-03 08:00:00,5.37,78.0,4.14,130.85,514.05,19.010426360428625,45461424.21991445,0.0,12.628173394420681,0.0,0.0,-3.127704908231688,-10.266347722803182,-17.879215573177053,18.645094809791242
2020-04-03 09:00:00,6.39,71.0,4.41,156.95,490.08,19.00258344969072,103145339.12453866,0.0,28.65148309014963,0.0,0.0,-2.8855070470587676,-16.660258450455707,-14.827074948739744,5.721357356104587
2020-04-03 10:00:00,7.32,63.0,4.55,191.5,568.85,19.002277251020523,56216600.7912308,0.0,15.615722442008554,0.0,0.0,-2.699279909113978,-15.528106828323928,-14.30161092224227,16.913275217671625
2020-04-03 11:00:00,8.38,56.0,4.28,168.95,638.44,19.00507072911861,54295000.05516114,0.0,15.081944459766984,0.0,0.0,-2.450476047268701,-14.249224592044106,-15.471110993540908,17.08886717308673
2020-04-03 12:00:00,9.25,56.0,4.21,154.55,722.83,19.004492006426496,44545454.94687556,0.0,12.373737485243211,0.0,0.0,-2.1324872915230326,-7.29830671761017,-17.942418656062333,14.999475179952324
2020-04-03 13:00:00,9.99,46.0,4.21,189.6,582.84,19.004079835969144,40806020.69420357,0.0,11.33500574838988,0.0,0.0,-2.1570100549579956,-6.735038767984512,-18.940418074637307,16.49746114918993
2020-04-03 14:00:00,10.06,54.0,4.0,190.05,305.74,19.001759550609705,46112205.16048198,0.0,12.808945877911661,0.0,0.0,-1.905392437270213,-13.219564979699012,-15.492621616313475,17.808633155371037
2020-04-03 15:00:00,8.47,68.0,4.21,134.5,339.2,19.003307272586888,45444629.26796453,0.0,12.623508129990146,0.0,0.0,-2.1866603611257758,-15.237091820772225,-15.200764589230408,20.00100864113826
2020-04-03 16:00:00,7.65,80.0,3.93,81.0,380.45,19.004093962577045,45400493.82022398,0.0,12.61124828339555,0.0,0.0,-2.3650669552038055,-16.244299570099212,-14.928002026441456,20.92612026834892
2020-04-03 17:00:00,7.31,71.0,2.9,42.25,159.9,18.99722403363697,49476238.73630369,0.0,13.743399648973247,0.0,0.0,-2.7184792181039352,-16.62238003932901,-10.089701472867445,15.687161081327146
2020-04-03 18:00:00,6.77,80.0,2.14,0.0,0.0,18.99694597466327,46256067.060868576,0.0,12.848907516907937,0.0,0.0,-2.6126984494917864,-8.683445818652912,-6.063709546071674,4.510946297308434
2020-04-03 19:00:00,4.99,83.0,2.14,0.0,0.0,18.999237155246437,42089295.9696282,0.0,11.6914711026745,0.0,0.0,-3.1663743731399756,-1.4831402110878042,-6.331366274640936,-0.7105902438057843
2020-04-03 20:00:00,4.41,88.0,2.21,0.0,0.0,18.280273180517383,0.0,0.0,0.0,0.0,0.0,-2.9561183303366994,0.0,-6.494535836532326,9.450654166869025
2020-04-03 21:00:00,3.63,90.0,2.41,0.0,0.0,17.78478771158082,0.0,0.0,0.0,0.0,0.0,-3.008893009485163,0.0,0.5236670037125551,2.4852260057726077
2020-04-03 22:00:00,2.95,93.0,2.62,0.0,0.0,17.422009069267418,0.0,0.0,0.0,0.0,0.0,-3.033416894148722,0.0,1.43854490269228,1.594871991456442
2020-04-03 23:00:00,2.49,94.0,2.41,0.0,0.0,17.111510510938132,0.0,0.0,0.0,0.0,0.0,-3.044860519694317,0.0,2.22796350051574,0.8168970191785769
2020-04-04 00:00:00,1.92,95.0,2.14,0.0,0.0,16.60604566849064,0.0,0.0,0.0,0.0,0.0,-2.9832812460011118,0.0,2.9647649111318537,0.018516334869258078
2020-04-04 01:00:00,1.25,92.0,2.14,0.0,0.0,16.47833385171779,0.0,0.0,0.0,0.0,0.0,-3.2155335675639116,0.0,4.799170582609082,-1.5836370150451704
2020-04-04 02:00:00,0.74,94.0,2.07,0.0,0.0,16.32628757534217,0.0,0.0,0.0,0.0,0.0,-3.238247233750431,0.0,4.741683904142169,-1.5034366703917383
2020-04-04 03:00:00,0.43,96.0,2.07,0.0,0.0,16.17339588970952,0.0,0.0,0.0,0.0,0.0,-3.2363663987107234,0.0,4.626509252983273,-1.3901428542725496
2020-04-04 04:00:00,0.26,97.0,2.07,0.0,0.0,15.990144842281026,0.0,0.0,0.0,0.0,0.0,-3.183733899242664,0.0,5.304659398135596,-2.1209254988929316
2020-04-04 05:00:00,0.29,98.0,2.14,0.0,0.0,15.828597456317878,0.0,0.0,0.0,0.0,0.0,-3.0686114213184696,0.0,5.464610323638345,-2.3959989023198753
2020-04-04 06:00:00,0.54,98.0,1.93,58.05,355.79,15.718338316417556,0.0,0.0,0.0,0.0,0.0,-2.933104246884828,0.0,5.188985866241138,-2.2558816193563103
2020-04-04 07:00:00,2.84,99.0,2.07,94.65,536.22,19.406193086808635,177889097.84882638,0.0,49.41363829134066,0.0,0.0,-3.6020697110521978,-0.8172403931712857,-1.6214769397042028,-43.372851247412974
2020-04-04 08:00:00,5.03,99.0,2.55,126.2,629.96,19.01281211768912,54794064.52767088,0.0,15.220573479908579,0.0,0.0,-2.805952690211081,-10.708666579187467,-21.878486994202518,20.17253278369249
2020-04-04 09:00:00,6.65,82.0,2.76,134.75,732.32,19.0038074162088,117254435.66781612,0.0,32.57067657439337,0.0,0.0,-2.8311001657935364,-16.71935722330107,-18.21144577971436,5.191226594415603
2020-04-04 10:00:00,8.07,66.0,2.97,126.6,814.76,19.002118353853625,64762705.73261662,0.0,17.989640481282393,0.0,0.0,-2.69507529844266,-14.998987761618135,-16.61882857613413,16.323251154912533
2020-04-04 11:00:00,9.15,55.0,3.03,131.3,838.79,19.006590827484608,60931576.25640199,0.0,16.925437849000552,0.0,0.0,-2.4240645344526492,-13.697043904883856,-18.33835070754512,17.534021297881075
2020-04-04 12:00:00,10.11,50.0,3.45,192.9,590.15,19.004587827128866,51880701.789037496,0.0,14.411306052510415,0.0,0.0,-2.101086449004737,-6.9113519767106215,-19.931679207801032,14.532811581005976
2020-04-04 13:00:00,10.45,50.0,3.52,176.2,572.17,19.004430096273047,47462590.99900638,0.0,13.18405305527955,0.0,0.0,-1.9364347350013378,-6.598027615258618,-20.700107488264432,16.050516783244838
2020-04-04 14:00:00,10.68,45.0,3.45,140.3,519.86,19.006595935898677,48782795.62506404,0.0,13.550776562517788,0.0,0.0,-1.9749852446012033,-12.725808352840556,-19.779297074327957,20.929314109251926
2020-04-04 15:00:00,10.52,45.0,3.38,120.65,569.76,19.007800806169925,44478027.52268002,0.0,12.355007645188895,0.0,0.0,-1.9424223494678035,-12.800760108227662,-19.993321168498717,22.381495981005283
2020-04-04 16:00:00,10.41,49.0,3.31,74.55,561.2,19.006161535620528,42753952.038087234,0.0,11.876097788357566,0.0,0.0,-1.8626397668722459,-12.789101824559493,-18.733146361198923,21.508790164273098
2020-04-04 17:00:00,9.93,51.0,2.62,37.15,391.2,19.00064003780311,44555921.37303372,0.0,12.3766448258427,0.0,0.0,-2.0107097452487475,-13.291821267824368,-14.815194687016595,17.741080874247007
2020-04-04 18:00:00,8.63,58.0,2.28,0.0,0.0,18.99515715966584,47732208.06336341,0.0,13.258946684267615,0.0,0.0,-2.2838642776678295,-7.478179579199354,-6.629131913546998,3.132229086146568
2020-04-04 19:00:00,7.23,62.0,2.62,0.0,0.0,18.99938235127533,40838206.8985325,0.0,11.343946360703473,0.0,0.0,-2.652325901483203,-1.2710037941361179,-7.105503347375118,-0.3151133177090344
2020-04-04 20:00:00,5.96,67.0,2.55,0.0,0.0,18.287823263101124,0.0,0.0,0.0,0.0,0.0,-2.6473366109833836,0.0,-7.128500876940106,9.77583748792349
2020-04-04 21:00:00,4.91,70.0,2.62,0.0,0.0,17.802083890560883,0.0,0.0,0.0,0.0,0.0,-2.747390415093189,0.0,0.09965403800980022,2.6477363770833886
2020-04-04 22:00:00,4.17,77.0,2.69,0.0,0.0,17.443495480661564,0.0,0.0,0.0,0.0,0.0,-2.694425268242301,0.0,1.0448019533188422,1.649623314923459
2020-04-04 23:00:00,3.59,82.0,2.69,0.0,0.0,17.14480954908366,0.0,0.0,0.0,0.0,0.0,-2.677471718577289,0.0,1.7985473159647702,0.8789244026125187
2020-04-05 00:00:00,3.1,83.0,2.69,0.0,0.0,16.64238885570164,0.0,0.0,0.0,0.0,0.0,-2.648309629376361,0.0,2.5122645383035676,0.1360450910727935
2020-04-05 01:00:00,2.67,85.0,2.69,0.0,0.0,16.523167064896597,0.0,0.0,0.0,0.0,0.0,-2.7238209205285595,0.0,4.288108107084995,-1.5642871865564358
2020-04-05 02:00:00,2.3,87.0,2.69,0.0,0.0,16.38345614417215,0.0,0.0,0.0,0.0,0.0,-2.7620341667382844,0.0,4.201385079036538,-1.439350912298254
2020-04-05 03:00:00,1.95,87.0,2.69,0.0,0.0,16.236634311309437,0.0,0.0,0.0,0.0,0.0,-2.832872423306511,0.0,4.082041713484623,-1.249169290178112
2020-04-05 04:00:00,1.6,87.0,2.55,0.0,0.0,16.05464682033378,0.0,0.0,0.0,0.0,0.0,-2.879169088419922,0.0,4.754930000779083,-1.8757609123591612
2020-04-05 05:00:00,1.31,89.0,2.55,0.0,0.0,15.887651919063885,0.0,0.0,0.0,0.0,0.0,-2.8654967324268643,0.0,4.9766209893091755,-2.111124256882311
2020-04-05 06:00:00,1.53,86.0,2.41,74.7,236.46,15.777530896680585,0.0,0.0,0.0,0.0,0.0,-2.799500990388369,0.0,4.601034118990475,-1.8015331286021055
2020-04-05 07:00:00,3.39,83.0,2.14,105.55,516.05,19.409636891575914,174880056.0167255,0.0,48.57779333797931,0.0,0.0,-3.6897829933806428,-0.7380134004238701,-1.994827768890205,-42.15516917528459
2020-04-05 08:00:00,6.38,72.0,2.07,111.55,707.47,19.444856985339804,0.0,0.0,0.0,0.0,0.0,-2.9712754208693846,0.0,-22.077264210189227,25.048539631058613
2020-04-05 09:00:00,8.94,62.0,2.21,141.75,735.1,19.03994562301623,55432956.555478685,0.0,15.398043487632968,0.0,0.0,-2.294150484719459,-10.460541812818231,-22.02452510662566,19.38117391653038
2020-04-05 10:00:00,10.59,54.0,2.97,146.6,787.11,18.99973543301147,72973415.42701714,0.0,20.270393174171428,0.0,0.0,-2.0315531910038005,-11.914365593158106,-16.220258941416073,9.895784551406553
2020-04-05 11:00:00,11.59,45.0,3.52,149.35,807.49,19.00603826809639,51592907.29842738,0.0,14.33136313845205,0.0,0.0,-1.9104114308342386,-10.759184182894932,-17.972073912251762,16.310306387528883
2020-04-05 12:00:00,12.34,42.0,3.93,184.35,658.11,19.004890850754176,45917529.86697204,0.0,12.754869407492233,0.0,0.0,-1.6521988567864438,-5.425129429242144,-19.882836639454798,14.205295517991154
2020-04-05 13:00:00,12.86,40.0,4.0,225.3,436.07,19.003827082789837,42830499.32025478,0.0,11.897360922292995,0.0,0.0,-1.4968613352264037,-4.992055830800653,-19.486766167341397,14.07832241107546
2020-04-05 14:00:00,12.97,38.0,3.86,231.4,193.22,19.002825935913705,45290517.76407465,0.0,12.580699378909626,0.0,0.0,-1.4896891791412092,-9.691323804840279,-16.143032803149563,14.743346408221422
2020-04-05 15:00:00,12.77,42.0,3.31,156.5,107.17,19.00149410532682,44289316.51130848,0.0,12.30258791980791,0.0,0.0,-1.4270148415550916,-9.891954643274634,-13.297849619367797,12.314231184389614
2020-04-05 16:00:00,12.23,43.0,2.55,88.3,16.02,18.99919011460609,46221056.46911411,0.0,12.839182352531697,0.0,0.0,-1.6057525336038638,-10.560284480242833,-10.068662732612147,9.395517393927147
